pair_id,sentence,type,pronoun,preferred,noun,verb
0,Michael owned a dog ||| . The dog  ||| had a long tail.,negation,0,1,dog,own
10043,I know that Mary kicked a dog ||| . It  ||| had a red collar.,factive,1,1,dog,kick
10043,I doubt that Mary kicked a dog ||| . It  ||| had a red collar.,factive,1,0,dog,kick
10044,I know that Nancy kicked a dog ||| . The dog  ||| had a blind eye.,factive,0,1,dog,kick
10044,I doubt that Nancy kicked a dog ||| . The dog  ||| had a blind eye.,factive,0,0,dog,kick
10045,I know that Nancy kicked a dog ||| . It  ||| had a blind eye.,factive,1,1,dog,kick
10045,I doubt that Nancy kicked a dog ||| . It  ||| had a blind eye.,factive,1,0,dog,kick
10046,I know that James kicked a dog ||| . The dog  ||| had a shrill voice.,factive,0,1,dog,kick
10046,I doubt that James kicked a dog ||| . The dog  ||| had a shrill voice.,factive,0,0,dog,kick
10047,I know that James kicked a dog ||| . It  ||| had a shrill voice.,factive,1,1,dog,kick
10047,I doubt that James kicked a dog ||| . It  ||| had a shrill voice.,factive,1,0,dog,kick
10048,I know that James kicked a dog ||| . The dog  ||| had a colorful back.,factive,0,1,dog,kick
10048,I doubt that James kicked a dog ||| . The dog  ||| had a colorful back.,factive,0,0,dog,kick
10049,I know that James kicked a dog ||| . It  ||| had a colorful back.,factive,1,1,dog,kick
10049,I doubt that James kicked a dog ||| . It  ||| had a colorful back.,factive,1,0,dog,kick
10050,I know that Joseph kicked a dog ||| . The dog  ||| enjoyed frolicking in the forest.,factive,0,1,dog,kick
10050,I doubt that Joseph kicked a dog ||| . The dog  ||| enjoyed frolicking in the forest.,factive,0,0,dog,kick
10051,I know that Joseph kicked a dog ||| . It  ||| enjoyed frolicking in the forest.,factive,1,1,dog,kick
10051,I doubt that Joseph kicked a dog ||| . It  ||| enjoyed frolicking in the forest.,factive,1,0,dog,kick
10052,I know that Bob kicked a dog ||| . The dog  ||| preferred fish over other food.,factive,0,1,dog,kick
10052,I doubt that Bob kicked a dog ||| . The dog  ||| preferred fish over other food.,factive,0,0,dog,kick
10053,I know that Bob kicked a dog ||| . It  ||| preferred fish over other food.,factive,1,1,dog,kick
10053,I doubt that Bob kicked a dog ||| . It  ||| preferred fish over other food.,factive,1,0,dog,kick
10054,I know that John kicked a dog ||| . The dog  ||| was called Fido.,factive,0,1,dog,kick
10054,I doubt that John kicked a dog ||| . The dog  ||| was called Fido.,factive,0,0,dog,kick
10055,I know that John kicked a dog ||| . It  ||| was called Fido.,factive,1,1,dog,kick
10055,I doubt that John kicked a dog ||| . It  ||| was called Fido.,factive,1,0,dog,kick
10056,I know that Richard kicked a dog ||| . The dog  ||| liked to swim in lakes.,factive,0,1,dog,kick
10056,I doubt that Richard kicked a dog ||| . The dog  ||| liked to swim in lakes.,factive,0,0,dog,kick
10057,I know that Richard kicked a dog ||| . It  ||| liked to swim in lakes.,factive,1,1,dog,kick
10057,I doubt that Richard kicked a dog ||| . It  ||| liked to swim in lakes.,factive,1,0,dog,kick
10058,I know that John kicked a dog ||| . The dog  ||| loved cheese.,factive,0,1,dog,kick
10058,I doubt that John kicked a dog ||| . The dog  ||| loved cheese.,factive,0,0,dog,kick
10059,I know that John kicked a dog ||| . It  ||| loved cheese.,factive,1,1,dog,kick
10059,I doubt that John kicked a dog ||| . It  ||| loved cheese.,factive,1,0,dog,kick
10060,I know that Joseph brought a dog ||| . The dog  ||| had a long tail.,factive,0,1,dog,bring
10060,I doubt that Joseph brought a dog ||| . The dog  ||| had a long tail.,factive,0,0,dog,bring
10061,I know that Joseph brought a dog ||| . It  ||| had a long tail.,factive,1,1,dog,bring
10061,I doubt that Joseph brought a dog ||| . It  ||| had a long tail.,factive,1,0,dog,bring
10062,I know that David brought a dog ||| . The dog  ||| had a red collar.,factive,0,1,dog,bring
10062,I doubt that David brought a dog ||| . The dog  ||| had a red collar.,factive,0,0,dog,bring
10063,I know that David brought a dog ||| . It  ||| had a red collar.,factive,1,1,dog,bring
10063,I doubt that David brought a dog ||| . It  ||| had a red collar.,factive,1,0,dog,bring
10064,I know that John brought a dog ||| . The dog  ||| had a blind eye.,factive,0,1,dog,bring
10064,I doubt that John brought a dog ||| . The dog  ||| had a blind eye.,factive,0,0,dog,bring
10065,I know that John brought a dog ||| . It  ||| had a blind eye.,factive,1,1,dog,bring
10065,I doubt that John brought a dog ||| . It  ||| had a blind eye.,factive,1,0,dog,bring
10066,I know that Joseph brought a dog ||| . The dog  ||| had a shrill voice.,factive,0,1,dog,bring
10066,I doubt that Joseph brought a dog ||| . The dog  ||| had a shrill voice.,factive,0,0,dog,bring
10067,I know that Joseph brought a dog ||| . It  ||| had a shrill voice.,factive,1,1,dog,bring
10067,I doubt that Joseph brought a dog ||| . It  ||| had a shrill voice.,factive,1,0,dog,bring
10068,I know that Thomas brought a dog ||| . The dog  ||| had a colorful back.,factive,0,1,dog,bring
10068,I doubt that Thomas brought a dog ||| . The dog  ||| had a colorful back.,factive,0,0,dog,bring
10069,I know that Thomas brought a dog ||| . It  ||| had a colorful back.,factive,1,1,dog,bring
10069,I doubt that Thomas brought a dog ||| . It  ||| had a colorful back.,factive,1,0,dog,bring
10070,I know that Jennifer brought a dog ||| . The dog  ||| enjoyed frolicking in the forest.,factive,0,1,dog,bring
10070,I doubt that Jennifer brought a dog ||| . The dog  ||| enjoyed frolicking in the forest.,factive,0,0,dog,bring
10071,I know that Jennifer brought a dog ||| . It  ||| enjoyed frolicking in the forest.,factive,1,1,dog,bring
10071,I doubt that Jennifer brought a dog ||| . It  ||| enjoyed frolicking in the forest.,factive,1,0,dog,bring
10072,I know that Barbara brought a dog ||| . The dog  ||| preferred fish over other food.,factive,0,1,dog,bring
10072,I doubt that Barbara brought a dog ||| . The dog  ||| preferred fish over other food.,factive,0,0,dog,bring
10073,I know that Barbara brought a dog ||| . It  ||| preferred fish over other food.,factive,1,1,dog,bring
10073,I doubt that Barbara brought a dog ||| . It  ||| preferred fish over other food.,factive,1,0,dog,bring
10074,I know that Susan brought a dog ||| . The dog  ||| was called Fido.,factive,0,1,dog,bring
10074,I doubt that Susan brought a dog ||| . The dog  ||| was called Fido.,factive,0,0,dog,bring
10075,I know that Susan brought a dog ||| . It  ||| was called Fido.,factive,1,1,dog,bring
10075,I doubt that Susan brought a dog ||| . It  ||| was called Fido.,factive,1,0,dog,bring
10076,I know that Bob brought a dog ||| . The dog  ||| liked to swim in lakes.,factive,0,1,dog,bring
10076,I doubt that Bob brought a dog ||| . The dog  ||| liked to swim in lakes.,factive,0,0,dog,bring
10077,I know that Bob brought a dog ||| . It  ||| liked to swim in lakes.,factive,1,1,dog,bring
10077,I doubt that Bob brought a dog ||| . It  ||| liked to swim in lakes.,factive,1,0,dog,bring
10078,I know that Thomas brought a dog ||| . The dog  ||| loved cheese.,factive,0,1,dog,bring
10078,I doubt that Thomas brought a dog ||| . The dog  ||| loved cheese.,factive,0,0,dog,bring
10079,I know that Thomas brought a dog ||| . It  ||| loved cheese.,factive,1,1,dog,bring
10079,I doubt that Thomas brought a dog ||| . It  ||| loved cheese.,factive,1,0,dog,bring
10080,I know that Thomas got a dog ||| . The dog  ||| had a long tail.,factive,0,1,dog,get
10080,I doubt that Thomas got a dog ||| . The dog  ||| had a long tail.,factive,0,0,dog,get
10081,I know that Thomas got a dog ||| . It  ||| had a long tail.,factive,1,1,dog,get
10081,I doubt that Thomas got a dog ||| . It  ||| had a long tail.,factive,1,0,dog,get
10082,I know that Karen got a dog ||| . The dog  ||| had a red collar.,factive,0,1,dog,get
10082,I doubt that Karen got a dog ||| . The dog  ||| had a red collar.,factive,0,0,dog,get
10083,I know that Karen got a dog ||| . It  ||| had a red collar.,factive,1,1,dog,get
10083,I doubt that Karen got a dog ||| . It  ||| had a red collar.,factive,1,0,dog,get
10084,I know that Joseph got a dog ||| . The dog  ||| had a blind eye.,factive,0,1,dog,get
10084,I doubt that Joseph got a dog ||| . The dog  ||| had a blind eye.,factive,0,0,dog,get
10085,I know that Joseph got a dog ||| . It  ||| had a blind eye.,factive,1,1,dog,get
10085,I doubt that Joseph got a dog ||| . It  ||| had a blind eye.,factive,1,0,dog,get
10086,I know that Susan got a dog ||| . The dog  ||| had a shrill voice.,factive,0,1,dog,get
10086,I doubt that Susan got a dog ||| . The dog  ||| had a shrill voice.,factive,0,0,dog,get
10087,I know that Susan got a dog ||| . It  ||| had a shrill voice.,factive,1,1,dog,get
10087,I doubt that Susan got a dog ||| . It  ||| had a shrill voice.,factive,1,0,dog,get
10088,I know that Jennifer got a dog ||| . The dog  ||| had a colorful back.,factive,0,1,dog,get
10088,I doubt that Jennifer got a dog ||| . The dog  ||| had a colorful back.,factive,0,0,dog,get
10089,I know that Jennifer got a dog ||| . It  ||| had a colorful back.,factive,1,1,dog,get
10089,I doubt that Jennifer got a dog ||| . It  ||| had a colorful back.,factive,1,0,dog,get
10090,I know that Bill got a dog ||| . The dog  ||| enjoyed frolicking in the forest.,factive,0,1,dog,get
10090,I doubt that Bill got a dog ||| . The dog  ||| enjoyed frolicking in the forest.,factive,0,0,dog,get
10091,I know that Bill got a dog ||| . It  ||| enjoyed frolicking in the forest.,factive,1,1,dog,get
10091,I doubt that Bill got a dog ||| . It  ||| enjoyed frolicking in the forest.,factive,1,0,dog,get
10092,I know that John got a dog ||| . The dog  ||| preferred fish over other food.,factive,0,1,dog,get
10092,I doubt that John got a dog ||| . The dog  ||| preferred fish over other food.,factive,0,0,dog,get
10093,I know that John got a dog ||| . It  ||| preferred fish over other food.,factive,1,1,dog,get
10093,I doubt that John got a dog ||| . It  ||| preferred fish over other food.,factive,1,0,dog,get
10094,I know that James got a dog ||| . The dog  ||| was called Fido.,factive,0,1,dog,get
10094,I doubt that James got a dog ||| . The dog  ||| was called Fido.,factive,0,0,dog,get
10095,I know that James got a dog ||| . It  ||| was called Fido.,factive,1,1,dog,get
10095,I doubt that James got a dog ||| . It  ||| was called Fido.,factive,1,0,dog,get
10096,I know that David got a dog ||| . The dog  ||| liked to swim in lakes.,factive,0,1,dog,get
10096,I doubt that David got a dog ||| . The dog  ||| liked to swim in lakes.,factive,0,0,dog,get
10097,I know that David got a dog ||| . It  ||| liked to swim in lakes.,factive,1,1,dog,get
10097,I doubt that David got a dog ||| . It  ||| liked to swim in lakes.,factive,1,0,dog,get
10098,I know that Michael got a dog ||| . The dog  ||| loved cheese.,factive,0,1,dog,get
10098,I doubt that Michael got a dog ||| . The dog  ||| loved cheese.,factive,0,0,dog,get
10099,I know that Michael got a dog ||| . It  ||| loved cheese.,factive,1,1,dog,get
10099,I doubt that Michael got a dog ||| . It  ||| loved cheese.,factive,1,0,dog,get
10100,I know that James bought a dog ||| . The dog  ||| had a long tail.,factive,0,1,dog,buy
10100,I doubt that James bought a dog ||| . The dog  ||| had a long tail.,factive,0,0,dog,buy
10101,I know that James bought a dog ||| . It  ||| had a long tail.,factive,1,1,dog,buy
10101,I doubt that James bought a dog ||| . It  ||| had a long tail.,factive,1,0,dog,buy
10102,I know that Bob bought a dog ||| . The dog  ||| had a red collar.,factive,0,1,dog,buy
10102,I doubt that Bob bought a dog ||| . The dog  ||| had a red collar.,factive,0,0,dog,buy
10103,I know that Bob bought a dog ||| . It  ||| had a red collar.,factive,1,1,dog,buy
10103,I doubt that Bob bought a dog ||| . It  ||| had a red collar.,factive,1,0,dog,buy
10104,I know that Susan bought a dog ||| . The dog  ||| had a blind eye.,factive,0,1,dog,buy
10104,I doubt that Susan bought a dog ||| . The dog  ||| had a blind eye.,factive,0,0,dog,buy
10105,I know that Susan bought a dog ||| . It  ||| had a blind eye.,factive,1,1,dog,buy
10105,I doubt that Susan bought a dog ||| . It  ||| had a blind eye.,factive,1,0,dog,buy
10106,I know that Jennifer bought a dog ||| . The dog  ||| had a shrill voice.,factive,0,1,dog,buy
10106,I doubt that Jennifer bought a dog ||| . The dog  ||| had a shrill voice.,factive,0,0,dog,buy
10107,I know that Jennifer bought a dog ||| . It  ||| had a shrill voice.,factive,1,1,dog,buy
10107,I doubt that Jennifer bought a dog ||| . It  ||| had a shrill voice.,factive,1,0,dog,buy
10108,I know that Elizabeth bought a dog ||| . The dog  ||| had a colorful back.,factive,0,1,dog,buy
10108,I doubt that Elizabeth bought a dog ||| . The dog  ||| had a colorful back.,factive,0,0,dog,buy
10109,I know that Elizabeth bought a dog ||| . It  ||| had a colorful back.,factive,1,1,dog,buy
10109,I doubt that Elizabeth bought a dog ||| . It  ||| had a colorful back.,factive,1,0,dog,buy
10110,I know that Chris bought a dog ||| . The dog  ||| enjoyed frolicking in the forest.,factive,0,1,dog,buy
10110,I doubt that Chris bought a dog ||| . The dog  ||| enjoyed frolicking in the forest.,factive,0,0,dog,buy
10111,I know that Chris bought a dog ||| . It  ||| enjoyed frolicking in the forest.,factive,1,1,dog,buy
10111,I doubt that Chris bought a dog ||| . It  ||| enjoyed frolicking in the forest.,factive,1,0,dog,buy
10112,I know that Sarah bought a dog ||| . The dog  ||| preferred fish over other food.,factive,0,1,dog,buy
10112,I doubt that Sarah bought a dog ||| . The dog  ||| preferred fish over other food.,factive,0,0,dog,buy
10113,I know that Sarah bought a dog ||| . It  ||| preferred fish over other food.,factive,1,1,dog,buy
10113,I doubt that Sarah bought a dog ||| . It  ||| preferred fish over other food.,factive,1,0,dog,buy
10114,I know that Susan bought a dog ||| . The dog  ||| was called Fido.,factive,0,1,dog,buy
10114,I doubt that Susan bought a dog ||| . The dog  ||| was called Fido.,factive,0,0,dog,buy
10115,I know that Susan bought a dog ||| . It  ||| was called Fido.,factive,1,1,dog,buy
10115,I doubt that Susan bought a dog ||| . It  ||| was called Fido.,factive,1,0,dog,buy
10116,I know that Mary bought a dog ||| . The dog  ||| liked to swim in lakes.,factive,0,1,dog,buy
10116,I doubt that Mary bought a dog ||| . The dog  ||| liked to swim in lakes.,factive,0,0,dog,buy
10117,I know that Mary bought a dog ||| . It  ||| liked to swim in lakes.,factive,1,1,dog,buy
10117,I doubt that Mary bought a dog ||| . It  ||| liked to swim in lakes.,factive,1,0,dog,buy
10118,I know that John bought a dog ||| . The dog  ||| loved cheese.,factive,0,1,dog,buy
10118,I doubt that John bought a dog ||| . The dog  ||| loved cheese.,factive,0,0,dog,buy
10119,I know that John bought a dog ||| . It  ||| loved cheese.,factive,1,1,dog,buy
10119,I doubt that John bought a dog ||| . It  ||| loved cheese.,factive,1,0,dog,buy
10120,I know that Linda mentioned a dog ||| . The dog  ||| had a long tail.,factive,0,1,dog,mention
10120,I doubt that Linda mentioned a dog ||| . The dog  ||| had a long tail.,factive,0,0,dog,mention
10121,I know that Linda mentioned a dog ||| . It  ||| had a long tail.,factive,1,1,dog,mention
10121,I doubt that Linda mentioned a dog ||| . It  ||| had a long tail.,factive,1,0,dog,mention
10122,I know that Jessica mentioned a dog ||| . The dog  ||| had a red collar.,factive,0,1,dog,mention
10122,I doubt that Jessica mentioned a dog ||| . The dog  ||| had a red collar.,factive,0,0,dog,mention
10123,I know that Jessica mentioned a dog ||| . It  ||| had a red collar.,factive,1,1,dog,mention
10123,I doubt that Jessica mentioned a dog ||| . It  ||| had a red collar.,factive,1,0,dog,mention
10124,I know that Bill mentioned a dog ||| . The dog  ||| had a blind eye.,factive,0,1,dog,mention
10124,I doubt that Bill mentioned a dog ||| . The dog  ||| had a blind eye.,factive,0,0,dog,mention
10125,I know that Bill mentioned a dog ||| . It  ||| had a blind eye.,factive,1,1,dog,mention
10125,I doubt that Bill mentioned a dog ||| . It  ||| had a blind eye.,factive,1,0,dog,mention
10126,I know that Barbara mentioned a dog ||| . The dog  ||| had a shrill voice.,factive,0,1,dog,mention
10126,I doubt that Barbara mentioned a dog ||| . The dog  ||| had a shrill voice.,factive,0,0,dog,mention
10127,I know that Barbara mentioned a dog ||| . It  ||| had a shrill voice.,factive,1,1,dog,mention
10127,I doubt that Barbara mentioned a dog ||| . It  ||| had a shrill voice.,factive,1,0,dog,mention
10128,I know that John mentioned a dog ||| . The dog  ||| had a colorful back.,factive,0,1,dog,mention
