pair_id,sentence,type,pronoun,preferred,noun,verb
0,Michael owned a dog |||  and the dog  ||| had a long tail.,negation,0,1,dog,own
12364,I doubt that Karen poured a negroni |||  and the negroni  ||| was cold.,factive,0,0,negroni,pour
12365,I know that Karen poured a negroni |||  and it  ||| was cold.,factive,1,1,negroni,pour
12365,I doubt that Karen poured a negroni |||  and it  ||| was cold.,factive,1,0,negroni,pour
12366,I know that Susan poured a negroni |||  and the negroni  ||| was sweet.,factive,0,1,negroni,pour
12366,I doubt that Susan poured a negroni |||  and the negroni  ||| was sweet.,factive,0,0,negroni,pour
12367,I know that Susan poured a negroni |||  and it  ||| was sweet.,factive,1,1,negroni,pour
12367,I doubt that Susan poured a negroni |||  and it  ||| was sweet.,factive,1,0,negroni,pour
12368,I know that Thomas poured a negroni |||  and the negroni  ||| was sour.,factive,0,1,negroni,pour
12368,I doubt that Thomas poured a negroni |||  and the negroni  ||| was sour.,factive,0,0,negroni,pour
12369,I know that Thomas poured a negroni |||  and it  ||| was sour.,factive,1,1,negroni,pour
12369,I doubt that Thomas poured a negroni |||  and it  ||| was sour.,factive,1,0,negroni,pour
12370,I know that Bob poured a negroni |||  and the negroni  ||| tasted strange.,factive,0,1,negroni,pour
12370,I doubt that Bob poured a negroni |||  and the negroni  ||| tasted strange.,factive,0,0,negroni,pour
12371,I know that Bob poured a negroni |||  and it  ||| tasted strange.,factive,1,1,negroni,pour
12371,I doubt that Bob poured a negroni |||  and it  ||| tasted strange.,factive,1,0,negroni,pour
12372,I know that Joseph poured a negroni |||  and the negroni  ||| had to be served in a tall glass.,factive,0,1,negroni,pour
12372,I doubt that Joseph poured a negroni |||  and the negroni  ||| had to be served in a tall glass.,factive,0,0,negroni,pour
12373,I know that Joseph poured a negroni |||  and it  ||| had to be served in a tall glass.,factive,1,1,negroni,pour
12373,I doubt that Joseph poured a negroni |||  and it  ||| had to be served in a tall glass.,factive,1,0,negroni,pour
12374,I know that Chris poured a negroni |||  and the negroni  ||| cost a lot of money.,factive,0,1,negroni,pour
12374,I doubt that Chris poured a negroni |||  and the negroni  ||| cost a lot of money.,factive,0,0,negroni,pour
12375,I know that Chris poured a negroni |||  and it  ||| cost a lot of money.,factive,1,1,negroni,pour
12375,I doubt that Chris poured a negroni |||  and it  ||| cost a lot of money.,factive,1,0,negroni,pour
12376,I know that Bill poured a negroni |||  and the negroni  ||| came in a green bottle.,factive,0,1,negroni,pour
12376,I doubt that Bill poured a negroni |||  and the negroni  ||| came in a green bottle.,factive,0,0,negroni,pour
12377,I know that Bill poured a negroni |||  and it  ||| came in a green bottle.,factive,1,1,negroni,pour
12377,I doubt that Bill poured a negroni |||  and it  ||| came in a green bottle.,factive,1,0,negroni,pour
12378,I know that Linda poured a negroni |||  and the negroni  ||| glowed in the dark.,factive,0,1,negroni,pour
12378,I doubt that Linda poured a negroni |||  and the negroni  ||| glowed in the dark.,factive,0,0,negroni,pour
12379,I know that Linda poured a negroni |||  and it  ||| glowed in the dark.,factive,1,1,negroni,pour
12379,I doubt that Linda poured a negroni |||  and it  ||| glowed in the dark.,factive,1,0,negroni,pour
12380,I know that Chris ordered a negroni |||  and the negroni  ||| was bitter.,factive,0,1,negroni,order
12380,I doubt that Chris ordered a negroni |||  and the negroni  ||| was bitter.,factive,0,0,negroni,order
12381,I know that Chris ordered a negroni |||  and it  ||| was bitter.,factive,1,1,negroni,order
12381,I doubt that Chris ordered a negroni |||  and it  ||| was bitter.,factive,1,0,negroni,order
12382,I know that Jennifer ordered a negroni |||  and the negroni  ||| was warm.,factive,0,1,negroni,order
12382,I doubt that Jennifer ordered a negroni |||  and the negroni  ||| was warm.,factive,0,0,negroni,order
12383,I know that Jennifer ordered a negroni |||  and it  ||| was warm.,factive,1,1,negroni,order
12383,I doubt that Jennifer ordered a negroni |||  and it  ||| was warm.,factive,1,0,negroni,order
12384,I know that Bill ordered a negroni |||  and the negroni  ||| was cold.,factive,0,1,negroni,order
12384,I doubt that Bill ordered a negroni |||  and the negroni  ||| was cold.,factive,0,0,negroni,order
12385,I know that Bill ordered a negroni |||  and it  ||| was cold.,factive,1,1,negroni,order
12385,I doubt that Bill ordered a negroni |||  and it  ||| was cold.,factive,1,0,negroni,order
12386,I know that Sarah ordered a negroni |||  and the negroni  ||| was sweet.,factive,0,1,negroni,order
12386,I doubt that Sarah ordered a negroni |||  and the negroni  ||| was sweet.,factive,0,0,negroni,order
12387,I know that Sarah ordered a negroni |||  and it  ||| was sweet.,factive,1,1,negroni,order
12387,I doubt that Sarah ordered a negroni |||  and it  ||| was sweet.,factive,1,0,negroni,order
12388,I know that Bob ordered a negroni |||  and the negroni  ||| was sour.,factive,0,1,negroni,order
12388,I doubt that Bob ordered a negroni |||  and the negroni  ||| was sour.,factive,0,0,negroni,order
12389,I know that Bob ordered a negroni |||  and it  ||| was sour.,factive,1,1,negroni,order
12389,I doubt that Bob ordered a negroni |||  and it  ||| was sour.,factive,1,0,negroni,order
12390,I know that Joseph ordered a negroni |||  and the negroni  ||| tasted strange.,factive,0,1,negroni,order
12390,I doubt that Joseph ordered a negroni |||  and the negroni  ||| tasted strange.,factive,0,0,negroni,order
12391,I know that Joseph ordered a negroni |||  and it  ||| tasted strange.,factive,1,1,negroni,order
12391,I doubt that Joseph ordered a negroni |||  and it  ||| tasted strange.,factive,1,0,negroni,order
12392,I know that Chris ordered a negroni |||  and the negroni  ||| had to be served in a tall glass.,factive,0,1,negroni,order
12392,I doubt that Chris ordered a negroni |||  and the negroni  ||| had to be served in a tall glass.,factive,0,0,negroni,order
12393,I know that Chris ordered a negroni |||  and it  ||| had to be served in a tall glass.,factive,1,1,negroni,order
12393,I doubt that Chris ordered a negroni |||  and it  ||| had to be served in a tall glass.,factive,1,0,negroni,order
12394,I know that Michael ordered a negroni |||  and the negroni  ||| cost a lot of money.,factive,0,1,negroni,order
12394,I doubt that Michael ordered a negroni |||  and the negroni  ||| cost a lot of money.,factive,0,0,negroni,order
12395,I know that Michael ordered a negroni |||  and it  ||| cost a lot of money.,factive,1,1,negroni,order
12395,I doubt that Michael ordered a negroni |||  and it  ||| cost a lot of money.,factive,1,0,negroni,order
12396,I know that Michael ordered a negroni |||  and the negroni  ||| came in a green bottle.,factive,0,1,negroni,order
12396,I doubt that Michael ordered a negroni |||  and the negroni  ||| came in a green bottle.,factive,0,0,negroni,order
12397,I know that Michael ordered a negroni |||  and it  ||| came in a green bottle.,factive,1,1,negroni,order
12397,I doubt that Michael ordered a negroni |||  and it  ||| came in a green bottle.,factive,1,0,negroni,order
12398,I know that Mary ordered a negroni |||  and the negroni  ||| glowed in the dark.,factive,0,1,negroni,order
12398,I doubt that Mary ordered a negroni |||  and the negroni  ||| glowed in the dark.,factive,0,0,negroni,order
12399,I know that Mary ordered a negroni |||  and it  ||| glowed in the dark.,factive,1,1,negroni,order
12399,I doubt that Mary ordered a negroni |||  and it  ||| glowed in the dark.,factive,1,0,negroni,order
12400,I know that Nancy drunk a pisco sour |||  and the pisco sour  ||| was bitter.,factive,0,1,pisco sour,drink
12400,I doubt that Nancy drunk a pisco sour |||  and the pisco sour  ||| was bitter.,factive,0,0,pisco sour,drink
12401,I know that Nancy drunk a pisco sour |||  and it  ||| was bitter.,factive,1,1,pisco sour,drink
12401,I doubt that Nancy drunk a pisco sour |||  and it  ||| was bitter.,factive,1,0,pisco sour,drink
12402,I know that Jennifer drunk a pisco sour |||  and the pisco sour  ||| was warm.,factive,0,1,pisco sour,drink
12402,I doubt that Jennifer drunk a pisco sour |||  and the pisco sour  ||| was warm.,factive,0,0,pisco sour,drink
12403,I know that Jennifer drunk a pisco sour |||  and it  ||| was warm.,factive,1,1,pisco sour,drink
12403,I doubt that Jennifer drunk a pisco sour |||  and it  ||| was warm.,factive,1,0,pisco sour,drink
12404,I know that Sarah drunk a pisco sour |||  and the pisco sour  ||| was cold.,factive,0,1,pisco sour,drink
12404,I doubt that Sarah drunk a pisco sour |||  and the pisco sour  ||| was cold.,factive,0,0,pisco sour,drink
12405,I know that Sarah drunk a pisco sour |||  and it  ||| was cold.,factive,1,1,pisco sour,drink
12405,I doubt that Sarah drunk a pisco sour |||  and it  ||| was cold.,factive,1,0,pisco sour,drink
12406,I know that Elizabeth drunk a pisco sour |||  and the pisco sour  ||| was sweet.,factive,0,1,pisco sour,drink
12406,I doubt that Elizabeth drunk a pisco sour |||  and the pisco sour  ||| was sweet.,factive,0,0,pisco sour,drink
12407,I know that Elizabeth drunk a pisco sour |||  and it  ||| was sweet.,factive,1,1,pisco sour,drink
12407,I doubt that Elizabeth drunk a pisco sour |||  and it  ||| was sweet.,factive,1,0,pisco sour,drink
12408,I know that Karen drunk a pisco sour |||  and the pisco sour  ||| was sour.,factive,0,1,pisco sour,drink
12408,I doubt that Karen drunk a pisco sour |||  and the pisco sour  ||| was sour.,factive,0,0,pisco sour,drink
12409,I know that Karen drunk a pisco sour |||  and it  ||| was sour.,factive,1,1,pisco sour,drink
12409,I doubt that Karen drunk a pisco sour |||  and it  ||| was sour.,factive,1,0,pisco sour,drink
12410,I know that Jessica drunk a pisco sour |||  and the pisco sour  ||| tasted strange.,factive,0,1,pisco sour,drink
12410,I doubt that Jessica drunk a pisco sour |||  and the pisco sour  ||| tasted strange.,factive,0,0,pisco sour,drink
12411,I know that Jessica drunk a pisco sour |||  and it  ||| tasted strange.,factive,1,1,pisco sour,drink
12411,I doubt that Jessica drunk a pisco sour |||  and it  ||| tasted strange.,factive,1,0,pisco sour,drink
12412,I know that Bill drunk a pisco sour |||  and the pisco sour  ||| had to be served in a tall glass.,factive,0,1,pisco sour,drink
12412,I doubt that Bill drunk a pisco sour |||  and the pisco sour  ||| had to be served in a tall glass.,factive,0,0,pisco sour,drink
12413,I know that Bill drunk a pisco sour |||  and it  ||| had to be served in a tall glass.,factive,1,1,pisco sour,drink
12413,I doubt that Bill drunk a pisco sour |||  and it  ||| had to be served in a tall glass.,factive,1,0,pisco sour,drink
12414,I know that Barbara drunk a pisco sour |||  and the pisco sour  ||| cost a lot of money.,factive,0,1,pisco sour,drink
12414,I doubt that Barbara drunk a pisco sour |||  and the pisco sour  ||| cost a lot of money.,factive,0,0,pisco sour,drink
12415,I know that Barbara drunk a pisco sour |||  and it  ||| cost a lot of money.,factive,1,1,pisco sour,drink
12415,I doubt that Barbara drunk a pisco sour |||  and it  ||| cost a lot of money.,factive,1,0,pisco sour,drink
12416,I know that Bob drunk a pisco sour |||  and the pisco sour  ||| came in a green bottle.,factive,0,1,pisco sour,drink
12416,I doubt that Bob drunk a pisco sour |||  and the pisco sour  ||| came in a green bottle.,factive,0,0,pisco sour,drink
12417,I know that Bob drunk a pisco sour |||  and it  ||| came in a green bottle.,factive,1,1,pisco sour,drink
12417,I doubt that Bob drunk a pisco sour |||  and it  ||| came in a green bottle.,factive,1,0,pisco sour,drink
12418,I know that Bill drunk a pisco sour |||  and the pisco sour  ||| glowed in the dark.,factive,0,1,pisco sour,drink
12418,I doubt that Bill drunk a pisco sour |||  and the pisco sour  ||| glowed in the dark.,factive,0,0,pisco sour,drink
12419,I know that Bill drunk a pisco sour |||  and it  ||| glowed in the dark.,factive,1,1,pisco sour,drink
12419,I doubt that Bill drunk a pisco sour |||  and it  ||| glowed in the dark.,factive,1,0,pisco sour,drink
12420,I know that Linda brought a pisco sour |||  and the pisco sour  ||| was bitter.,factive,0,1,pisco sour,bring
12420,I doubt that Linda brought a pisco sour |||  and the pisco sour  ||| was bitter.,factive,0,0,pisco sour,bring
12421,I know that Linda brought a pisco sour |||  and it  ||| was bitter.,factive,1,1,pisco sour,bring
12421,I doubt that Linda brought a pisco sour |||  and it  ||| was bitter.,factive,1,0,pisco sour,bring
12422,I know that Susan brought a pisco sour |||  and the pisco sour  ||| was warm.,factive,0,1,pisco sour,bring
12422,I doubt that Susan brought a pisco sour |||  and the pisco sour  ||| was warm.,factive,0,0,pisco sour,bring
12423,I know that Susan brought a pisco sour |||  and it  ||| was warm.,factive,1,1,pisco sour,bring
12423,I doubt that Susan brought a pisco sour |||  and it  ||| was warm.,factive,1,0,pisco sour,bring
12424,I know that Sarah brought a pisco sour |||  and the pisco sour  ||| was cold.,factive,0,1,pisco sour,bring
12424,I doubt that Sarah brought a pisco sour |||  and the pisco sour  ||| was cold.,factive,0,0,pisco sour,bring
12425,I know that Sarah brought a pisco sour |||  and it  ||| was cold.,factive,1,1,pisco sour,bring
12425,I doubt that Sarah brought a pisco sour |||  and it  ||| was cold.,factive,1,0,pisco sour,bring
12426,I know that James brought a pisco sour |||  and the pisco sour  ||| was sweet.,factive,0,1,pisco sour,bring
12426,I doubt that James brought a pisco sour |||  and the pisco sour  ||| was sweet.,factive,0,0,pisco sour,bring
12427,I know that James brought a pisco sour |||  and it  ||| was sweet.,factive,1,1,pisco sour,bring
12427,I doubt that James brought a pisco sour |||  and it  ||| was sweet.,factive,1,0,pisco sour,bring
12428,I know that Karen brought a pisco sour |||  and the pisco sour  ||| was sour.,factive,0,1,pisco sour,bring
