pair_id,sentence,type,pronoun,preferred,noun,ll
8833,Nancy bought a shelf and it stood out.,negation,1,1,shelf,14.104337
8833,Nancy didn't buy a shelf and it stood out.,negation,1,0,shelf,15.508121
8834,Bob bought a shelf and the shelf made the apartment homely.,negation,0,1,shelf,41.867653
8834,Bob didn't buy a shelf and the shelf made the apartment homely.,negation,0,0,shelf,41.229565
8835,Bob bought a shelf and it made the apartment homely.,negation,1,1,shelf,37.779613
8835,Bob didn't buy a shelf and it made the apartment homely.,negation,1,0,shelf,36.66343
8836,Bill bought a shelf and the shelf required special care.,negation,0,1,shelf,25.203247
8836,Bill didn't buy a shelf and the shelf required special care.,negation,0,0,shelf,24.183937
8837,Bill bought a shelf and it required special care.,negation,1,1,shelf,22.363007
8837,Bill didn't buy a shelf and it required special care.,negation,1,0,shelf,21.886395
8838,Mary bought a shelf and the shelf came from Asia.,negation,0,1,shelf,26.592001
8838,Mary didn't buy a shelf and the shelf came from Asia.,negation,0,0,shelf,25.916925
8839,Mary bought a shelf and it came from Asia.,negation,1,1,shelf,22.723896
8839,Mary didn't buy a shelf and it came from Asia.,negation,1,0,shelf,21.079042
8840,Barbara built a shelf and the shelf was valuable.,negation,0,1,shelf,22.459295
8840,Barbara didn't build a shelf and the shelf was valuable.,negation,0,0,shelf,20.625887
8841,Barbara built a shelf and it was valuable.,negation,1,1,shelf,18.213392
8841,Barbara didn't build a shelf and it was valuable.,negation,1,0,shelf,16.569382
8842,Karen built a shelf and the shelf was an antique.,negation,0,1,shelf,24.40118
8842,Karen didn't build a shelf and the shelf was an antique.,negation,0,0,shelf,22.176521
8843,Karen built a shelf and it was an antique.,negation,1,1,shelf,21.263622
8843,Karen didn't build a shelf and it was an antique.,negation,1,0,shelf,18.500982
8844,Barbara built a shelf and the shelf was made to order.,negation,0,1,shelf,24.154448
8844,Barbara didn't build a shelf and the shelf was made to order.,negation,0,0,shelf,22.962927
8845,Barbara built a shelf and it was made to order.,negation,1,1,shelf,22.175295
8845,Barbara didn't build a shelf and it was made to order.,negation,1,0,shelf,20.007584
8846,Thomas built a shelf and the shelf was stable.,negation,0,1,shelf,19.552935
8846,Thomas didn't build a shelf and the shelf was stable.,negation,0,0,shelf,19.061207
8847,Thomas built a shelf and it was stable.,negation,1,1,shelf,16.5025
8847,Thomas didn't build a shelf and it was stable.,negation,1,0,shelf,16.55697
8848,Jennifer built a shelf and the shelf was attached to the floor.,negation,0,1,shelf,21.179844
8848,Jennifer didn't build a shelf and the shelf was attached to the floor.,negation,0,0,shelf,20.904997
8849,Jennifer built a shelf and it was attached to the floor.,negation,1,1,shelf,19.93413
8849,Jennifer didn't build a shelf and it was attached to the floor.,negation,1,0,shelf,19.63688
8850,Michael built a shelf and the shelf fit into the room.,negation,0,1,shelf,24.882154
8850,Michael didn't build a shelf and the shelf fit into the room.,negation,0,0,shelf,24.660608
8851,Michael built a shelf and it fit into the room.,negation,1,1,shelf,20.365585
8851,Michael didn't build a shelf and it fit into the room.,negation,1,0,shelf,20.709711
8852,Bob built a shelf and the shelf stood out.,negation,0,1,shelf,19.49681
8852,Bob didn't build a shelf and the shelf stood out.,negation,0,0,shelf,18.643085
8853,Bob built a shelf and it stood out.,negation,1,1,shelf,14.741102
8853,Bob didn't build a shelf and it stood out.,negation,1,0,shelf,15.330762
8854,David built a shelf and the shelf made the apartment homely.,negation,0,1,shelf,42.112072
8854,David didn't build a shelf and the shelf made the apartment homely.,negation,0,0,shelf,40.804825
8855,David built a shelf and it made the apartment homely.,negation,1,1,shelf,38.832314
8855,David didn't build a shelf and it made the apartment homely.,negation,1,0,shelf,36.953094
8856,Joseph built a shelf and the shelf required special care.,negation,0,1,shelf,26.19527
8856,Joseph didn't build a shelf and the shelf required special care.,negation,0,0,shelf,25.017391
8857,Joseph built a shelf and it required special care.,negation,1,1,shelf,23.117144
8857,Joseph didn't build a shelf and it required special care.,negation,1,0,shelf,22.273848
8858,Susan built a shelf and the shelf came from Asia.,negation,0,1,shelf,27.654518
8858,Susan didn't build a shelf and the shelf came from Asia.,negation,0,0,shelf,25.34589
8859,Susan built a shelf and it came from Asia.,negation,1,1,shelf,23.893223
8859,Susan didn't build a shelf and it came from Asia.,negation,1,0,shelf,20.82116
8860,David refurbished a shelf and the shelf was valuable.,negation,0,1,shelf,21.884787
8860,David didn't refurbish a shelf and the shelf was valuable.,negation,0,0,shelf,19.743803
8861,David refurbished a shelf and it was valuable.,negation,1,1,shelf,18.028765
8861,David didn't refurbish a shelf and it was valuable.,negation,1,0,shelf,15.48181
8862,Susan refurbished a shelf and the shelf was an antique.,negation,0,1,shelf,22.933126
8862,Susan didn't refurbish a shelf and the shelf was an antique.,negation,0,0,shelf,21.062523
8863,Susan refurbished a shelf and it was an antique.,negation,1,1,shelf,19.184782
8863,Susan didn't refurbish a shelf and it was an antique.,negation,1,0,shelf,16.820494
8864,Linda refurbished a shelf and the shelf was made to order.,negation,0,1,shelf,23.122412
8864,Linda didn't refurbish a shelf and the shelf was made to order.,negation,0,0,shelf,22.432747
8865,Linda refurbished a shelf and it was made to order.,negation,1,1,shelf,20.357958
8865,Linda didn't refurbish a shelf and it was made to order.,negation,1,0,shelf,18.628407
8866,Elizabeth refurbished a shelf and the shelf was stable.,negation,0,1,shelf,19.323208
8866,Elizabeth didn't refurbish a shelf and the shelf was stable.,negation,0,0,shelf,18.966372
8867,Elizabeth refurbished a shelf and it was stable.,negation,1,1,shelf,16.462013
8867,Elizabeth didn't refurbish a shelf and it was stable.,negation,1,0,shelf,16.275713
8868,Thomas refurbished a shelf and the shelf was attached to the floor.,negation,0,1,shelf,22.336573
8868,Thomas didn't refurbish a shelf and the shelf was attached to the floor.,negation,0,0,shelf,21.639467
8869,Thomas refurbished a shelf and it was attached to the floor.,negation,1,1,shelf,21.537909
8869,Thomas didn't refurbish a shelf and it was attached to the floor.,negation,1,0,shelf,19.331554
8870,Bob refurbished a shelf and the shelf fit into the room.,negation,0,1,shelf,25.58911
8870,Bob didn't refurbish a shelf and the shelf fit into the room.,negation,0,0,shelf,25.02081
8871,Bob refurbished a shelf and it fit into the room.,negation,1,1,shelf,20.314642
8871,Bob didn't refurbish a shelf and it fit into the room.,negation,1,0,shelf,20.608967
8872,David refurbished a shelf and the shelf stood out.,negation,0,1,shelf,20.419596
8872,David didn't refurbish a shelf and the shelf stood out.,negation,0,0,shelf,19.22521
8873,David refurbished a shelf and it stood out.,negation,1,1,shelf,15.324316
8873,David didn't refurbish a shelf and it stood out.,negation,1,0,shelf,14.950624
8874,Michael refurbished a shelf and the shelf made the apartment homely.,negation,0,1,shelf,43.298183
8874,Michael didn't refurbish a shelf and the shelf made the apartment homely.,negation,0,0,shelf,42.176273
8875,Michael refurbished a shelf and it made the apartment homely.,negation,1,1,shelf,38.535675
8875,Michael didn't refurbish a shelf and it made the apartment homely.,negation,1,0,shelf,36.632225
8876,David refurbished a shelf and the shelf required special care.,negation,0,1,shelf,26.612703
8876,David didn't refurbish a shelf and the shelf required special care.,negation,0,0,shelf,24.022957
8877,David refurbished a shelf and it required special care.,negation,1,1,shelf,22.83342
8877,David didn't refurbish a shelf and it required special care.,negation,1,0,shelf,20.43147
8878,Thomas refurbished a shelf and the shelf came from Asia.,negation,0,1,shelf,27.279861
8878,Thomas didn't refurbish a shelf and the shelf came from Asia.,negation,0,0,shelf,26.012644
8879,Thomas refurbished a shelf and it came from Asia.,negation,1,1,shelf,23.236074
8879,Thomas didn't refurbish a shelf and it came from Asia.,negation,1,0,shelf,21.323614
8880,Jennifer sold a shelf and the shelf was valuable.,negation,0,1,shelf,20.98286
8880,Jennifer didn't sell a shelf and the shelf was valuable.,negation,0,0,shelf,19.349287
8881,Jennifer sold a shelf and it was valuable.,negation,1,1,shelf,15.73534
8881,Jennifer didn't sell a shelf and it was valuable.,negation,1,0,shelf,14.908873
8882,Thomas sold a shelf and the shelf was an antique.,negation,0,1,shelf,22.938429
8882,Thomas didn't sell a shelf and the shelf was an antique.,negation,0,0,shelf,21.894827
8883,Thomas sold a shelf and it was an antique.,negation,1,1,shelf,17.861612
8883,Thomas didn't sell a shelf and it was an antique.,negation,1,0,shelf,16.643167
8884,Elizabeth sold a shelf and the shelf was made to order.,negation,0,1,shelf,24.214846
8884,Elizabeth didn't sell a shelf and the shelf was made to order.,negation,0,0,shelf,22.794155
8885,Elizabeth sold a shelf and it was made to order.,negation,1,1,shelf,18.7618
8885,Elizabeth didn't sell a shelf and it was made to order.,negation,1,0,shelf,17.287169
8886,Elizabeth sold a shelf and the shelf was stable.,negation,0,1,shelf,20.44352
8886,Elizabeth didn't sell a shelf and the shelf was stable.,negation,0,0,shelf,19.366463
8887,Elizabeth sold a shelf and it was stable.,negation,1,1,shelf,16.57624
8887,Elizabeth didn't sell a shelf and it was stable.,negation,1,0,shelf,16.46719
8888,Joseph sold a shelf and the shelf was attached to the floor.,negation,0,1,shelf,23.215134
8888,Joseph didn't sell a shelf and the shelf was attached to the floor.,negation,0,0,shelf,22.35102
8889,Joseph sold a shelf and it was attached to the floor.,negation,1,1,shelf,20.792023
8889,Joseph didn't sell a shelf and it was attached to the floor.,negation,1,0,shelf,19.881653
8890,John sold a shelf and the shelf fit into the room.,negation,0,1,shelf,26.530205
8890,John didn't sell a shelf and the shelf fit into the room.,negation,0,0,shelf,25.113998
8891,John sold a shelf and it fit into the room.,negation,1,1,shelf,20.648758
8891,John didn't sell a shelf and it fit into the room.,negation,1,0,shelf,20.032032
8892,Mary sold a shelf and the shelf stood out.,negation,0,1,shelf,20.36145
8892,Mary didn't sell a shelf and the shelf stood out.,negation,0,0,shelf,19.111734
8893,Mary sold a shelf and it stood out.,negation,1,1,shelf,15.861771
8893,Mary didn't sell a shelf and it stood out.,negation,1,0,shelf,15.502951
8894,Jennifer sold a shelf and the shelf made the apartment homely.,negation,0,1,shelf,41.554626
8894,Jennifer didn't sell a shelf and the shelf made the apartment homely.,negation,0,0,shelf,40.33047
8895,Jennifer sold a shelf and it made the apartment homely.,negation,1,1,shelf,36.386803
8895,Jennifer didn't sell a shelf and it made the apartment homely.,negation,1,0,shelf,35.776566
8896,Chris sold a shelf and the shelf required special care.,negation,0,1,shelf,26.158684
8896,Chris didn't sell a shelf and the shelf required special care.,negation,0,0,shelf,24.293009
8897,Chris sold a shelf and it required special care.,negation,1,1,shelf,22.280098
8897,Chris didn't sell a shelf and it required special care.,negation,1,0,shelf,21.550247
8898,Richard sold a shelf and the shelf came from Asia.,negation,0,1,shelf,27.783585
8898,Richard didn't sell a shelf and the shelf came from Asia.,negation,0,0,shelf,25.208065
8899,Richard sold a shelf and it came from Asia.,negation,1,1,shelf,21.905972
8899,Richard didn't sell a shelf and it came from Asia.,negation,1,0,shelf,19.111757
8900,David painted a shelf and the shelf was valuable.,negation,0,1,shelf,23.07587
8900,David didn't paint a shelf and the shelf was valuable.,negation,0,0,shelf,20.91809
8901,David painted a shelf and it was valuable.,negation,1,1,shelf,17.527996
8901,David didn't paint a shelf and it was valuable.,negation,1,0,shelf,15.960467
8902,David painted a shelf and the shelf was an antique.,negation,0,1,shelf,24.523178
8902,David didn't paint a shelf and the shelf was an antique.,negation,0,0,shelf,22.491173
8903,David painted a shelf and it was an antique.,negation,1,1,shelf,18.817122
8903,David didn't paint a shelf and it was an antique.,negation,1,0,shelf,17.040321
8904,Nancy painted a shelf and the shelf was made to order.,negation,0,1,shelf,24.805477
8904,Nancy didn't paint a shelf and the shelf was made to order.,negation,0,0,shelf,23.654108
8905,Nancy painted a shelf and it was made to order.,negation,1,1,shelf,21.097422
8905,Nancy didn't paint a shelf and it was made to order.,negation,1,0,shelf,18.9453
8906,Jessica painted a shelf and the shelf was stable.,negation,0,1,shelf,20.285145
8906,Jessica didn't paint a shelf and the shelf was stable.,negation,0,0,shelf,19.726437
8907,Jessica painted a shelf and it was stable.,negation,1,1,shelf,16.521687
8907,Jessica didn't paint a shelf and it was stable.,negation,1,0,shelf,16.946388
8908,Richard painted a shelf and the shelf was attached to the floor.,negation,0,1,shelf,22.728445
8908,Richard didn't paint a shelf and the shelf was attached to the floor.,negation,0,0,shelf,21.495914
8909,Richard painted a shelf and it was attached to the floor.,negation,1,1,shelf,20.197157
8909,Richard didn't paint a shelf and it was attached to the floor.,negation,1,0,shelf,19.189285
8910,James painted a shelf and the shelf fit into the room.,negation,0,1,shelf,26.109985
8910,James didn't paint a shelf and the shelf fit into the room.,negation,0,0,shelf,26.617662
8911,James painted a shelf and it fit into the room.,negation,1,1,shelf,19.832436
