pair_id,sentence,type,pronoun,preferred,ll
13410,I doubt that Karen drunk a gimlet. The gimlet tasted strange.,factive,0,0,21.777864
13411,I know that Karen drunk a gimlet. It tasted strange.,factive,1,1,16.145594
13411,I doubt that Karen drunk a gimlet. It tasted strange.,factive,1,0,16.686848
13412,I know that Mary drunk a gimlet. The gimlet had to be served in a tall glass.,factive,0,1,35.256878
13412,I doubt that Mary drunk a gimlet. The gimlet had to be served in a tall glass.,factive,0,0,35.61824
13413,I know that Mary drunk a gimlet. It had to be served in a tall glass.,factive,1,1,30.400373
13413,I doubt that Mary drunk a gimlet. It had to be served in a tall glass.,factive,1,0,30.623074
13414,I know that Chris drunk a gimlet. The gimlet cost a lot of money.,factive,0,1,22.305626
13414,I doubt that Chris drunk a gimlet. The gimlet cost a lot of money.,factive,0,0,23.457735
13415,I know that Chris drunk a gimlet. It cost a lot of money.,factive,1,1,17.93695
13415,I doubt that Chris drunk a gimlet. It cost a lot of money.,factive,1,0,18.973232
13416,I know that Barbara drunk a gimlet. The gimlet came in a green bottle.,factive,0,1,28.461294
13416,I doubt that Barbara drunk a gimlet. The gimlet came in a green bottle.,factive,0,0,29.5985
13417,I know that Barbara drunk a gimlet. It came in a green bottle.,factive,1,1,23.577572
13417,I doubt that Barbara drunk a gimlet. It came in a green bottle.,factive,1,0,24.386677
13418,I know that John drunk a gimlet. The gimlet glowed in the dark.,factive,0,1,25.1313
13418,I doubt that John drunk a gimlet. The gimlet glowed in the dark.,factive,0,0,25.267273
13419,I know that John drunk a gimlet. It glowed in the dark.,factive,1,1,20.894691
13419,I doubt that John drunk a gimlet. It glowed in the dark.,factive,1,0,20.48397
13420,I know that Thomas brought a gimlet. The gimlet was bitter.,factive,0,1,19.63483
13420,I doubt that Thomas brought a gimlet. The gimlet was bitter.,factive,0,0,21.422207
13421,I know that Thomas brought a gimlet. It was bitter.,factive,1,1,16.421951
13421,I doubt that Thomas brought a gimlet. It was bitter.,factive,1,0,17.129
13422,I know that Mary brought a gimlet. The gimlet was warm.,factive,0,1,15.949397
13422,I doubt that Mary brought a gimlet. The gimlet was warm.,factive,0,0,18.254711
13423,I know that Mary brought a gimlet. It was warm.,factive,1,1,13.322638
13423,I doubt that Mary brought a gimlet. It was warm.,factive,1,0,15.470739
13424,I know that Jessica brought a gimlet. The gimlet was cold.,factive,0,1,16.40884
13424,I doubt that Jessica brought a gimlet. The gimlet was cold.,factive,0,0,17.828768
13425,I know that Jessica brought a gimlet. It was cold.,factive,1,1,12.331997
13425,I doubt that Jessica brought a gimlet. It was cold.,factive,1,0,12.475308
13426,I know that Michael brought a gimlet. The gimlet was sweet.,factive,0,1,17.350126
13426,I doubt that Michael brought a gimlet. The gimlet was sweet.,factive,0,0,19.722502
13427,I know that Michael brought a gimlet. It was sweet.,factive,1,1,12.661474
13427,I doubt that Michael brought a gimlet. It was sweet.,factive,1,0,14.743807
13428,I know that Linda brought a gimlet. The gimlet was sour.,factive,0,1,19.972252
13428,I doubt that Linda brought a gimlet. The gimlet was sour.,factive,0,0,21.421131
13429,I know that Linda brought a gimlet. It was sour.,factive,1,1,16.509645
13429,I doubt that Linda brought a gimlet. It was sour.,factive,1,0,16.82953
13430,I know that Bob brought a gimlet. The gimlet tasted strange.,factive,0,1,21.27552
13430,I doubt that Bob brought a gimlet. The gimlet tasted strange.,factive,0,0,21.839949
13431,I know that Bob brought a gimlet. It tasted strange.,factive,1,1,17.87113
13431,I doubt that Bob brought a gimlet. It tasted strange.,factive,1,0,17.846975
13432,I know that Mary brought a gimlet. The gimlet had to be served in a tall glass.,factive,0,1,35.56028
13432,I doubt that Mary brought a gimlet. The gimlet had to be served in a tall glass.,factive,0,0,36.36972
13433,I know that Mary brought a gimlet. It had to be served in a tall glass.,factive,1,1,33.10685
13433,I doubt that Mary brought a gimlet. It had to be served in a tall glass.,factive,1,0,33.076973
13434,I know that Susan brought a gimlet. The gimlet cost a lot of money.,factive,0,1,18.532177
13434,I doubt that Susan brought a gimlet. The gimlet cost a lot of money.,factive,0,0,20.488098
13435,I know that Susan brought a gimlet. It cost a lot of money.,factive,1,1,15.365187
13435,I doubt that Susan brought a gimlet. It cost a lot of money.,factive,1,0,16.831985
13436,I know that David brought a gimlet. The gimlet came in a green bottle.,factive,0,1,25.530838
13436,I doubt that David brought a gimlet. The gimlet came in a green bottle.,factive,0,0,27.352516
13437,I know that David brought a gimlet. It came in a green bottle.,factive,1,1,21.976322
13437,I doubt that David brought a gimlet. It came in a green bottle.,factive,1,0,23.424967
13438,I know that Jennifer brought a gimlet. The gimlet glowed in the dark.,factive,0,1,22.655117
13438,I doubt that Jennifer brought a gimlet. The gimlet glowed in the dark.,factive,0,0,23.33888
13439,I know that Jennifer brought a gimlet. It glowed in the dark.,factive,1,1,19.831984
13439,I doubt that Jennifer brought a gimlet. It glowed in the dark.,factive,1,0,19.85693
13440,I know that Bob got a gimlet. The gimlet was bitter.,factive,0,1,20.978397
13440,I doubt that Bob got a gimlet. The gimlet was bitter.,factive,0,0,22.89853
13441,I know that Bob got a gimlet. It was bitter.,factive,1,1,17.099493
13441,I doubt that Bob got a gimlet. It was bitter.,factive,1,0,17.248444
13442,I know that Linda got a gimlet. The gimlet was warm.,factive,0,1,17.907503
13442,I doubt that Linda got a gimlet. The gimlet was warm.,factive,0,0,20.142834
13443,I know that Linda got a gimlet. It was warm.,factive,1,1,13.786928
13443,I doubt that Linda got a gimlet. It was warm.,factive,1,0,14.921587
13444,I know that Mary got a gimlet. The gimlet was cold.,factive,0,1,16.392029
13444,I doubt that Mary got a gimlet. The gimlet was cold.,factive,0,0,17.852947
13445,I know that Mary got a gimlet. It was cold.,factive,1,1,12.792771
13445,I doubt that Mary got a gimlet. It was cold.,factive,1,0,12.860036
13446,I know that John got a gimlet. The gimlet was sweet.,factive,0,1,17.65469
13446,I doubt that John got a gimlet. The gimlet was sweet.,factive,0,0,20.373909
13447,I know that John got a gimlet. It was sweet.,factive,1,1,12.717948
13447,I doubt that John got a gimlet. It was sweet.,factive,1,0,14.599409
13448,I know that Mary got a gimlet. The gimlet was sour.,factive,0,1,20.500895
13448,I doubt that Mary got a gimlet. The gimlet was sour.,factive,0,0,21.68653
13449,I know that Mary got a gimlet. It was sour.,factive,1,1,16.83081
13449,I doubt that Mary got a gimlet. It was sour.,factive,1,0,16.9184
13450,I know that Thomas got a gimlet. The gimlet tasted strange.,factive,0,1,22.171474
13450,I doubt that Thomas got a gimlet. The gimlet tasted strange.,factive,0,0,23.316875
13451,I know that Thomas got a gimlet. It tasted strange.,factive,1,1,18.202032
13451,I doubt that Thomas got a gimlet. It tasted strange.,factive,1,0,18.903803
13452,I know that Linda got a gimlet. The gimlet had to be served in a tall glass.,factive,0,1,36.62741
13452,I doubt that Linda got a gimlet. The gimlet had to be served in a tall glass.,factive,0,0,37.727673
13453,I know that Linda got a gimlet. It had to be served in a tall glass.,factive,1,1,33.49513
13453,I doubt that Linda got a gimlet. It had to be served in a tall glass.,factive,1,0,32.747616
13454,I know that Elizabeth got a gimlet. The gimlet cost a lot of money.,factive,0,1,19.43746
13454,I doubt that Elizabeth got a gimlet. The gimlet cost a lot of money.,factive,0,0,21.626108
13455,I know that Elizabeth got a gimlet. It cost a lot of money.,factive,1,1,16.18043
13455,I doubt that Elizabeth got a gimlet. It cost a lot of money.,factive,1,0,17.467937
13456,I know that Sarah got a gimlet. The gimlet came in a green bottle.,factive,0,1,27.029608
13456,I doubt that Sarah got a gimlet. The gimlet came in a green bottle.,factive,0,0,28.946766
13457,I know that Sarah got a gimlet. It came in a green bottle.,factive,1,1,22.430752
13457,I doubt that Sarah got a gimlet. It came in a green bottle.,factive,1,0,23.680714
13458,I know that Nancy got a gimlet. The gimlet glowed in the dark.,factive,0,1,24.153118
13458,I doubt that Nancy got a gimlet. The gimlet glowed in the dark.,factive,0,0,25.129301
13459,I know that Nancy got a gimlet. It glowed in the dark.,factive,1,1,20.369576
13459,I doubt that Nancy got a gimlet. It glowed in the dark.,factive,1,0,20.28036
13460,I know that David bought a gimlet. The gimlet was bitter.,factive,0,1,20.774298
13460,I doubt that David bought a gimlet. The gimlet was bitter.,factive,0,0,22.029837
13461,I know that David bought a gimlet. It was bitter.,factive,1,1,17.27593
13461,I doubt that David bought a gimlet. It was bitter.,factive,1,0,17.865782
13462,I know that Chris bought a gimlet. The gimlet was warm.,factive,0,1,18.285036
13462,I doubt that Chris bought a gimlet. The gimlet was warm.,factive,0,0,19.745045
13463,I know that Chris bought a gimlet. It was warm.,factive,1,1,14.40743
13463,I doubt that Chris bought a gimlet. It was warm.,factive,1,0,15.683358
13464,I know that Michael bought a gimlet. The gimlet was cold.,factive,0,1,16.286383
13464,I doubt that Michael bought a gimlet. The gimlet was cold.,factive,0,0,17.646362
13465,I know that Michael bought a gimlet. It was cold.,factive,1,1,12.586024
13465,I doubt that Michael bought a gimlet. It was cold.,factive,1,0,13.381029
13466,I know that Elizabeth bought a gimlet. The gimlet was sweet.,factive,0,1,17.187794
13466,I doubt that Elizabeth bought a gimlet. The gimlet was sweet.,factive,0,0,18.709293
13467,I know that Elizabeth bought a gimlet. It was sweet.,factive,1,1,12.703008
13467,I doubt that Elizabeth bought a gimlet. It was sweet.,factive,1,0,14.225414
13468,I know that Jessica bought a gimlet. The gimlet was sour.,factive,0,1,21.596022
13468,I doubt that Jessica bought a gimlet. The gimlet was sour.,factive,0,0,22.31134
13469,I know that Jessica bought a gimlet. It was sour.,factive,1,1,17.730316
13469,I doubt that Jessica bought a gimlet. It was sour.,factive,1,0,17.992634
13470,I know that Elizabeth bought a gimlet. The gimlet tasted strange.,factive,0,1,21.407692
13470,I doubt that Elizabeth bought a gimlet. The gimlet tasted strange.,factive,0,0,22.34508
13471,I know that Elizabeth bought a gimlet. It tasted strange.,factive,1,1,17.685452
13471,I doubt that Elizabeth bought a gimlet. It tasted strange.,factive,1,0,18.08073
13472,I know that John bought a gimlet. The gimlet had to be served in a tall glass.,factive,0,1,36.179855
13472,I doubt that John bought a gimlet. The gimlet had to be served in a tall glass.,factive,0,0,36.611202
13473,I know that John bought a gimlet. It had to be served in a tall glass.,factive,1,1,33.40754
13473,I doubt that John bought a gimlet. It had to be served in a tall glass.,factive,1,0,32.84963
13474,I know that Linda bought a gimlet. The gimlet cost a lot of money.,factive,0,1,17.592018
13474,I doubt that Linda bought a gimlet. The gimlet cost a lot of money.,factive,0,0,18.606073
13475,I know that Linda bought a gimlet. It cost a lot of money.,factive,1,1,14.191872
13475,I doubt that Linda bought a gimlet. It cost a lot of money.,factive,1,0,14.913043
13476,I know that Jessica bought a gimlet. The gimlet came in a green bottle.,factive,0,1,25.612345
13476,I doubt that Jessica bought a gimlet. The gimlet came in a green bottle.,factive,0,0,26.679195
13477,I know that Jessica bought a gimlet. It came in a green bottle.,factive,1,1,22.03163
13477,I doubt that Jessica bought a gimlet. It came in a green bottle.,factive,1,0,23.032679
13478,I know that Richard bought a gimlet. The gimlet glowed in the dark.,factive,0,1,22.918133
13478,I doubt that Richard bought a gimlet. The gimlet glowed in the dark.,factive,0,0,23.219791
13479,I know that Richard bought a gimlet. It glowed in the dark.,factive,1,1,19.804337
13479,I doubt that Richard bought a gimlet. It glowed in the dark.,factive,1,0,19.78003
13480,I know that Linda made a gimlet. The gimlet was bitter.,factive,0,1,20.343884
